league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
Superettan - Sweden,GIF Sundsvall,Helsingborgs IF,1618160400,2021-04-11 18:00:00,GIF Sundsvall,Unibet,2.55,2.65,3.25,0.3921568627450981,0.37735849056603776,0.3076923076923077,1.0772076610034436,0.3640494557751242,0.35031174046285535,0.2856388037620205,2.7468795355587807,2.8546003016591253,3.500924898261191
Superettan - Sweden,GIF Sundsvall,Helsingborgs IF,1618160400,2021-04-11 18:00:00,GIF Sundsvall,888sport,2.55,2.63,3.2,0.3921568627450981,0.3802281368821293,0.3125,1.0848849996272274,0.3614732094921078,0.3504778266938688,0.2880489638140234,2.7664567490494294,2.8532475490196076,3.4716319988071276
Superettan - Sweden,GIF Sundsvall,Helsingborgs IF,1618160400,2021-04-11 18:00:00,GIF Sundsvall,Betclic,2.62,2.71,3.35,0.38167938931297707,0.36900369003690037,0.29850746268656714,1.0491905420364445,0.36378462635790626,0.3517032181024776,0.28451215553961623,2.7488792201354846,2.8433063689187645,3.514788315822089
Superettan - Sweden,Jönköpings Södra IF,Vasalunds IF,1618160400,2021-04-11 18:00:00,Jönköpings Södra IF,Unibet,1.6,4.8,4.1,0.625,0.20833333333333334,0.24390243902439027,1.0772357723577237,0.580188679245283,0.19339622641509432,0.22641509433962262,1.723577235772358,5.170731707317073,4.416666666666667
Superettan - Sweden,Jönköpings Södra IF,Vasalunds IF,1618160400,2021-04-11 18:00:00,Jönköpings Södra IF,888sport,1.58,4.75,4.0,0.6329113924050632,0.21052631578947367,0.25,1.093437708194537,0.5788271134805788,0.19253617669459253,0.22863670982482864,1.7276315789473684,5.193829113924051,4.373750832778148
Superettan - Sweden,Jönköpings Södra IF,Vasalunds IF,1618160400,2021-04-11 18:00:00,Jönköpings Södra IF,Betclic,1.63,4.98,4.25,0.6134969325153374,0.2008032128514056,0.23529411764705882,1.0495942630138018,0.5845086564724012,0.19131508233936023,0.2241762611882386,1.710838648712497,5.2269794298087335,4.4607756178086575
Superettan - Sweden,AFC Eskilstuna,Västerås SK,1618246800,2021-04-12 18:00:00,Västerås SK,1xBet,3.38,1.97,3.3,0.2958579881656805,0.5076142131979695,0.30303030303030304,1.106502504393953,0.2673812187417742,0.4587555935772572,0.27386318768096873,3.739978464851561,2.179809933656087,3.6514582645000444
Superettan - Sweden,AFC Eskilstuna,Västerås SK,1618246800,2021-04-12 18:00:00,Västerås SK,Paddy Power,3.4,1.95,3.3,0.29411764705882354,0.5128205128205129,0.30303030303030304,1.1099684629096394,0.26497838171710936,0.46201358863495995,0.27300802964793086,3.7738927738927734,2.1644385026737964,3.6628959276018094
Superettan - Sweden,GIF Sundsvall,Helsingborgs IF,1618333200,2021-04-13 18:00:00,GIF Sundsvall,1xBet,2.5,2.5,3.2,0.4,0.4,0.3125,1.1125,0.3595505617977528,0.3595505617977528,0.28089887640449435,2.78125,2.78125,3.5600000000000005
Superettan - Sweden,GIF Sundsvall,Helsingborgs IF,1618333200,2021-04-13 18:00:00,GIF Sundsvall,Paddy Power,2.5,2.5,3.2,0.4,0.4,0.3125,1.1125,0.3595505617977528,0.3595505617977528,0.28089887640449435,2.78125,2.78125,3.5600000000000005
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Sky Bet,1.62,5.0,3.6,0.6172839506172839,0.2,0.2777777777777778,1.0950617283950619,0.5636978579481396,0.18263810597519728,0.2536640360766629,1.7740000000000005,5.475308641975309,3.9422222222222225
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Marathon Bet,1.64,5.4,3.94,0.6097560975609756,0.18518518518518517,0.25380710659898476,1.0487483893451457,0.5814131432818853,0.1765773249967207,0.24200953172139386,1.7199473585260387,5.663241302463787,4.132068654019874
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Betclic,1.63,5.45,3.8,0.6134969325153374,0.18348623853211007,0.2631578947368421,1.0601410657842896,0.5786936779601817,0.17307719175689834,0.24822913028292,1.728029937228392,5.777768808524379,4.028536049980301
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Betway,1.65,5.25,3.6,0.6060606060606061,0.19047619047619047,0.2777777777777778,1.0743145743145743,0.5641370047011417,0.17730020147750167,0.2585627938213566,1.7726190476190475,5.640151515151516,3.8675324675324676
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Paddy Power,1.53,5.0,3.7,0.6535947712418301,0.2,0.27027027027027023,1.1238650415121003,0.5815598377919587,0.1779573103643394,0.24048285184370183,1.7195135135135136,5.619325207560501,4.158300653594772
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,1xBet,1.66,5.25,3.94,0.6024096385542169,0.19047619047619047,0.25380710659898476,1.0466929356293921,0.5755361654294332,0.18197905421197313,0.24248478035859364,1.737510273144791,5.495137912054309,4.123970166379806
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Bet Victor,1.61,5.75,3.8,0.6211180124223602,0.17391304347826086,0.2631578947368421,1.058188950637463,0.5869632375656473,0.16434970651838124,0.2486870559159716,1.7036842105263155,6.084586466165413,4.0211180124223596
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Betfair,1.66,6.0,4.1,0.6024096385542169,0.16666666666666666,0.24390243902439027,1.0129787442452738,0.594691292365711,0.16453125755451337,0.2407774500797757,1.6815447154471543,6.077872465471643,4.153212851405622
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,888sport,1.6,5.3,3.55,0.625,0.18867924528301888,0.28169014084507044,1.0953693861280893,0.5705837755875663,0.1722517058377559,0.2571645185746778,1.7525910178049429,5.805457746478872,3.8885613207547167
Swiss Superleague,BSC Young Boys,FC Lugano,1613314800,2021-02-14 15:00:00,FC Lugano,Unibet,1.62,5.7,3.7,0.6172839506172839,0.17543859649122806,0.27027027027027023,1.0629928173787822,0.5807037832479762,0.16504212787047745,0.2542540888815463,1.7220483641536273,6.059059059059059,3.9330734243014946
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Sky Bet,1.75,4.33,3.5,0.5714285714285714,0.23094688221709006,0.2857142857142857,1.0880897393599471,0.5251667677380231,0.21224984839296543,0.26258338386901153,1.9041570438799076,4.711428571428572,3.808314087759815
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Marathon Bet,1.78,4.4,3.84,0.5617977528089888,0.22727272727272727,0.2604166666666667,1.0494871467483828,0.5353069397272773,0.2165559892533076,0.248137071019415,1.8680871212121215,4.617743445692885,4.03003064351379
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Betclic,1.8,4.4,3.62,0.5555555555555556,0.22727272727272727,0.27624309392265195,1.0590713767509348,0.5245685680411013,0.21459623238045053,0.2608351995784482,1.9063284781516825,4.659914057704113,3.8338383838383834
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Betway,1.77,4.5,3.5,0.5649717514124294,0.2222222222222222,0.2857142857142857,1.0729082593489374,0.5265797392176529,0.2071213640922768,0.2662988966900702,1.8990476190476193,4.828087167070219,3.755178907721281
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Paddy Power,1.7,4.33,3.6,0.5882352941176471,0.23094688221709006,0.2777777777777778,1.0969599541125148,0.5362413567718188,0.2105335580859335,0.2532250851422478,1.8648319219912752,4.749836601307189,3.949055834805053
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,1xBet,1.8,4.32,3.84,0.5555555555555556,0.23148148148148145,0.2604166666666667,1.0474537037037037,0.5303867403314917,0.2209944751381215,0.24861878453038674,1.8854166666666667,4.525,4.022222222222222
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Bet Victor,1.8,4.4,3.6,0.5555555555555556,0.22727272727272727,0.2777777777777778,1.0606060606060606,0.5238095238095238,0.2142857142857143,0.2619047619047619,1.909090909090909,4.666666666666666,3.818181818181818
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Betfair,1.82,4.8,3.9,0.5494505494505494,0.20833333333333334,0.25641025641025644,1.0141941391941391,0.5417607223476297,0.20541760722347632,0.252821670428894,1.8458333333333337,4.868131868131868,3.955357142857142
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,888sport,1.73,4.35,3.45,0.5780346820809249,0.2298850574712644,0.2898550724637681,1.0977748120159574,0.5265512341455713,0.20941003105099734,0.2640387348034314,1.8991504247876063,4.775320432269414,3.787323101455053
Swiss Superleague,FC Luzern,FC Vaduz,1613314800,2021-02-14 15:00:00,FC Luzern,Unibet,1.77,4.5,3.55,0.5649717514124294,0.2222222222222222,0.28169014084507044,1.068884114479722,0.5285622115241451,0.20790113653283038,0.26353665194302445,1.8919248826291082,4.8099785151587495,3.7945386064030133
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,Paddy Power,2.0,3.1,3.5,0.5,0.3225806451612903,0.2857142857142857,1.108294930875576,0.4511434511434511,0.291060291060291,0.25779625779625776,2.216589861751152,3.4357142857142864,3.879032258064517
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,Sky Bet,2.05,3.12,3.5,0.48780487804878053,0.3205128205128205,0.2857142857142857,1.0940319842758868,0.4458780776611817,0.2929647625658405,0.2611571597729778,2.2427655677655673,3.413379790940767,3.8291119449656037
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,Bet Victor,2.05,3.4,3.6,0.48780487804878053,0.29411764705882354,0.2777777777777778,1.059700302885382,0.4603234298608499,0.27754795035727714,0.26212861978187285,2.172385620915033,3.6029810298102984,3.814921090387375
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,Betfair,2.16,3.4,3.9,0.4629629629629629,0.29411764705882354,0.25641025641025644,1.0134908664320428,0.45680033071517157,0.29020256304257963,0.2529971062422489,2.1891402714932124,3.4458689458689453,3.9526143790849666
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,Unibet,2.1,3.25,3.6,0.47619047619047616,0.3076923076923077,0.2777777777777778,1.0616605616605617,0.4485336400230017,0.2898217366302473,0.26164462334675104,2.2294871794871796,3.450396825396825,3.8219780219780217
Swiss Superleague,FC Basel,FC Zurich,1613314800,2021-02-14 15:00:00,FC Zurich,888sport,2.05,3.1,3.45,0.48780487804878053,0.3225806451612903,0.2898550724637681,1.100240595673839,0.4433620064255363,0.29319100424914496,0.2634469893253187,2.25549322113137,3.410745846588901,3.7958300550747444
Swiss Superleague,FC Lugano,Servette,1613582100,2021-02-17 17:15:00,FC Lugano,Betclic,2.27,3.05,3.42,0.44052863436123346,0.3278688524590164,0.29239766081871343,1.0607951476389634,0.41528153229370285,0.3090783863300674,0.27564008137622964,2.408004985140447,3.235425200298838,3.6279194049252554
Swiss Superleague,FC Lugano,Servette,1613582100,2021-02-17 17:15:00,FC Lugano,Betway,2.25,3.1,3.3,0.4444444444444444,0.3225806451612903,0.30303030303030304,1.0700553926360377,0.415347137637028,0.30146163215590743,0.2831912302070646,2.407624633431085,3.317171717171717,3.5311827956989243
Swiss Superleague,FC Lugano,Servette,1613582100,2021-02-17 17:15:00,FC Lugano,Paddy Power,2.15,3.0,3.3,0.46511627906976744,0.3333333333333333,0.30303030303030304,1.1014799154334038,0.4222648752399232,0.3026231605886116,0.2751119641714651,2.3681818181818186,3.3044397463002118,3.6348837209302327
Swiss Superleague,FC Lugano,Servette,1613582100,2021-02-17 17:15:00,FC Lugano,1xBet,2.22,3.19,3.3,0.4504504504504504,0.31347962382445144,0.30303030303030304,1.0669603773052048,0.42218104817363683,0.2938062466913712,0.2840127051349921,2.368652037617555,3.4036036036036026,3.5209692451071755
Swiss Superleague,FC Lugano,Servette,1613582100,2021-02-17 17:15:00,FC Lugano,Bet Victor,2.25,3.1,3.4,0.4444444444444444,0.3225806451612903,0.29411764705882354,1.0611427366645583,0.41883568448241604,0.3039936419630439,0.27717067355454006,2.3875711574952563,3.2895424836601306,3.607885304659498
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,Betclic,3.12,2.21,3.48,0.3205128205128205,0.45248868778280543,0.28735632183908044,1.0603578301347063,0.30226854690374005,0.4267320662170448,0.2709993868792152,3.308316430020284,2.3433908045977008,3.690045248868778
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,Betway,3.1,2.2,3.4,0.3225806451612903,0.45454545454545453,0.29411764705882354,1.0712437467655684,0.30112721417069244,0.4243156199677939,0.2745571658615137,3.320855614973262,2.3567362428842507,3.6422287390029324
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,Bet Victor,3.12,2.25,3.4,0.3205128205128205,0.4444444444444444,0.29411764705882354,1.0590749120160885,0.30263470211250887,0.4196534535960123,0.27771184429147877,3.3043137254901964,2.3829185520361995,3.6008547008547005
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,Sky Bet,3.0,2.15,3.4,0.3333333333333333,0.46511627906976744,0.29411764705882354,1.0925672594619242,0.30509181969949917,0.4257095158597663,0.2691986644407346,3.2777017783857727,2.3490196078431373,3.7147286821705423
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,Paddy Power,3.0,2.1,3.4,0.3333333333333333,0.47619047619047616,0.29411764705882354,1.1036414565826331,0.30203045685279184,0.4314720812182741,0.266497461928934,3.3109243697478994,2.3176470588235296,3.752380952380953
Swiss Superleague,FC Luzern,FC St Gallen,1613582100,2021-02-17 17:15:00,FC St Gallen,1xBet,3.24,2.17,3.5,0.30864197530864196,0.4608294930875576,0.2857142857142857,1.0551857541104854,0.29250013479268877,0.43672831185636485,0.2707715533509462,3.4188018433179734,2.2897530864197533,3.693150139386699
Turkey Super League,Alanyaspor,Hatayspor,1613307650,2021-02-14 13:00:50,Hatayspor,Paddy Power,14.0,34.0,1.04,0.07142857142857142,0.029411764705882353,0.9615384615384615,1.0623787976729153,0.06723456038941283,0.027684818983875873,0.9050806206267112,14.873303167420815,36.120879120879124,1.104873949579832
Turkey Super League,Alanyaspor,Hatayspor,1613307650,2021-02-14 13:00:50,Hatayspor,Betfair,15.0,15.5,1.06,0.06666666666666667,0.06451612903225806,0.9433962264150942,1.074579022114019,0.06203979911641431,0.06003851527394933,0.8779216856096363,16.118685331710285,16.655974842767296,1.1390537634408602
Turkey Super League,Alanyaspor,Hatayspor,1613307650,2021-02-14 13:00:50,Hatayspor,Unibet,12.5,29.0,1.06,0.08,0.034482758620689655,0.9433962264150942,1.057878985035784,0.07562301655637285,0.03259612782602278,0.8917808556176043,13.2234873129473,30.678490566037734,1.1213517241379312
Turkey Super League,Galatasaray,Kasimpasa SK,1613307681,2021-02-14 13:01:21,Galatasaray,Paddy Power,1.0,451.0,41.0,1.0,0.0022172949002217295,0.024390243902439025,1.0266075388026608,0.9740820734341252,0.0021598272138228943,0.023758099352051837,1.0266075388026608,463.0,42.090909090909086
Turkey Super League,Galatasaray,Kasimpasa SK,1613307681,2021-02-14 13:01:21,Galatasaray,Betfair,5.0,1.01,1.34,0.2,0.9900990099009901,0.7462686567164178,1.936367666617408,0.10328617000167896,0.5113176732756384,0.3853961567226826,9.68183833308704,1.9557313432835821,2.594732673267327
Turkey Super League,Basaksehir,Goztepe,1613307729,2021-02-14 13:02:09,Goztepe,Paddy Power,501.0,1.02,15.0,0.001996007984031936,0.9803921568627451,0.06666666666666667,1.0490548315134438,0.0019026726955275995,0.9345480592738504,0.06354926803062183,525.5764705882355,1.0700359281437126,15.735822472701658
Turkey Super League,Basaksehir,Goztepe,1613307729,2021-02-14 13:02:09,Goztepe,Betfair,4.7,1.13,1.65,0.2127659574468085,0.8849557522123894,0.6060606060606061,1.703782315719804,0.12487860419945748,0.5194065838384515,0.35571481196209104,8.007776883883079,1.9252740167633784,2.8112408209376762
Turkey Super League,Basaksehir,Goztepe,1613307729,2021-02-14 13:02:09,Goztepe,Unibet,401.0,1.02,16.0,0.0024937655860349127,0.9803921568627451,0.0625,1.04538592244878,0.0023854975779598734,0.9378279693744207,0.05978653304761933,419.1997549019608,1.0662936408977557,16.72617475918048
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,1xBet,1.49,6.65,4.86,0.6711409395973155,0.15037593984962405,0.20576131687242796,1.0272781963193676,0.6533195603702528,0.14638287894010174,0.20029756068964538,1.5306445125158574,6.831400005523795,4.9925720341121265
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Paddy Power,1.36,6.0,4.5,0.7352941176470588,0.16666666666666666,0.2222222222222222,1.1241830065359477,0.6540697674418604,0.14825581395348836,0.19767441860465115,1.528888888888889,6.745098039215687,5.058823529411765
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Marathon Bet,1.46,6.5,4.75,0.684931506849315,0.15384615384615385,0.21052631578947367,1.0493039764849426,0.6527484143763214,0.1466173361522199,0.20063424947145878,1.5319838056680162,6.820475847152126,4.984193888303477
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,888sport,1.41,6.0,4.4,0.7092198581560284,0.16666666666666666,0.22727272727272727,1.1031592520954223,0.6428988895382817,0.1510812390414962,0.20601987142022207,1.5554545454545456,6.6189555125725335,4.853900709219858
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Unibet,1.44,6.1,4.5,0.6944444444444444,0.1639344262295082,0.2222222222222222,1.080601092896175,0.642646439106616,0.15170670037926676,0.20564686051411712,1.556065573770492,6.591666666666667,4.8627049180327875
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Sky Bet,1.44,6.0,4.5,0.6944444444444444,0.16666666666666666,0.2222222222222222,1.0833333333333333,0.6410256410256411,0.15384615384615385,0.20512820512820512,1.5599999999999998,6.5,4.875
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Betfair,1.48,6.6,5.4,0.6756756756756757,0.15151515151515152,0.18518518518518517,1.0123760123760124,0.6674157303370787,0.1496629213483146,0.18292134831460674,1.4983164983164983,6.681681681681682,5.466830466830467
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Ladbrokes,1.4,6.0,4.2,0.7142857142857143,0.16666666666666666,0.23809523809523808,1.119047619047619,0.6382978723404256,0.14893617021276595,0.21276595744680848,1.5666666666666667,6.714285714285714,4.7
Turkey Super League,Besiktas JK,Genclerbirligi SK,1613394000,2021-02-15 13:00:00,Genclerbirligi SK,Matchbook,1.46,6.6,5.1,0.684931506849315,0.15151515151515152,0.19607843137254904,1.0325250897370155,0.6633557999290529,0.1467423436206693,0.1899018564502779,1.5074866310160426,6.814665592264302,5.265877957658779
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,1xBet,2.73,2.92,3.15,0.3663003663003663,0.3424657534246575,0.31746031746031744,1.0262264371853411,0.3569391247657078,0.33371363377067886,0.3093472414636134,2.8015981735159814,2.996581196581196,3.232613277133825
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Paddy Power,2.45,2.75,2.9,0.4081632653061224,0.36363636363636365,0.3448275862068966,1.1166272151493826,0.36553225621634006,0.3256560100836485,0.3088117337000115,2.735736677115988,3.070724841660802,3.238218923933209
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Marathon Bet,2.67,2.86,3.08,0.37453183520599254,0.3496503496503497,0.3246753246753247,1.048857509531667,0.35708552572906443,0.33336306073307764,0.3095514135378578,2.800449550449551,2.9997324772605674,3.230481129357534
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,888sport,2.55,2.75,2.88,0.3921568627450981,0.36363636363636365,0.3472222222222222,1.103015448603684,0.35553161403272504,0.3296747693757996,0.31479361659147526,2.812689393939394,3.033292483660131,3.17668449197861
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Unibet,2.63,2.8,2.95,0.3802281368821293,0.35714285714285715,0.3389830508474576,1.076354044872444,0.3532556399016359,0.3318079760504651,0.3149363840478991,2.8308111380145276,3.0137913256428432,3.17524443237371
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Betfair,2.8,2.9,3.15,0.35714285714285715,0.3448275862068966,0.31746031746031744,1.0194307608100712,0.35033557046979863,0.338255033557047,0.3114093959731543,2.8544061302681993,2.956349206349206,3.2112068965517246
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Sky Bet,2.5,2.75,3.0,0.4,0.36363636363636365,0.3333333333333333,1.096969696969697,0.36464088397790057,0.33149171270718236,0.30386740331491713,2.742424242424242,3.016666666666666,3.290909090909091
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Ladbrokes,2.5,2.65,2.9,0.4,0.37735849056603776,0.3448275862068966,1.1221860767729344,0.35644712430426717,0.3362708719851577,0.3072820037105751,2.8054651919323357,2.973793103448276,3.2543396226415098
Turkey Super League,Antalyaspor,Yeni Malatyaspor,1613404800,2021-02-15 16:00:00,Antalyaspor,Matchbook,2.72,2.93,3.08,0.3676470588235294,0.341296928327645,0.3246753246753247,1.0336193118264991,0.35568903813712965,0.3301959671443661,0.3141149947185041,2.811444528168078,3.028504583651643,3.1835474804256174
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Marathon Bet,2.09,3.52,4.15,0.47846889952153115,0.2840909090909091,0.24096385542168672,1.003523664034127,0.47678885577855173,0.28309338311851506,0.24011776110293323,2.097364457831325,3.5324032974001267,4.164623205741627
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Bet Victor,2.0,3.3,3.9,0.5,0.30303030303030304,0.25641025641025644,1.0594405594405594,0.471947194719472,0.28602860286028603,0.24202420242024206,2.1188811188811187,3.496153846153846,4.131818181818181
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Sky Bet,2.0,3.3,3.9,0.5,0.30303030303030304,0.25641025641025644,1.0594405594405594,0.471947194719472,0.28602860286028603,0.24202420242024206,2.1188811188811187,3.496153846153846,4.131818181818181
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,1xBet,2.06,3.46,4.1,0.4854368932038835,0.28901734104046245,0.24390243902439027,1.0183566732687361,0.47668651460369094,0.28380757805884493,0.23950590733746424,2.0978147469335964,3.5235140895098263,4.175262360401818
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Ladbrokes,2.0,3.4,3.75,0.5,0.29411764705882354,0.26666666666666666,1.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,2.1215686274509804,3.6066666666666665,3.977941176470588
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Betclic,2.04,3.52,4.07,0.49019607843137253,0.2840909090909091,0.24570024570024568,1.0199872332225273,0.48059040590405905,0.27852398523985245,0.24088560885608856,2.0807739557739557,3.5903550609432955,4.151348039215686
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Unibet,1.98,3.5,4.0,0.5050505050505051,0.2857142857142857,0.25,1.0407647907647908,0.4852686308492201,0.27452339688041594,0.24020797227036395,2.0607142857142855,3.6426767676767677,4.163059163059163
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,888sport,1.98,3.5,4.05,0.5050505050505051,0.2857142857142857,0.2469135802469136,1.0376783710117043,0.4867119901112485,0.2753399258343634,0.23794808405438814,2.0546031746031743,3.6318742985409656,4.202597402597402
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Betway,2.05,3.25,3.8,0.48780487804878053,0.3076923076923077,0.2631578947368421,1.0586550804779302,0.46077791250816164,0.290644529428225,0.24857755806361348,2.170242914979757,3.4406290115532734,4.022889305816135
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Paddy Power,1.95,3.4,3.75,0.5128205128205129,0.29411764705882354,0.26666666666666666,1.073604826546003,0.4776622646810903,0.27395335768474294,0.2483843776341669,2.0935294117647056,3.65025641025641,4.026018099547511
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Matchbook,2.03,3.48,4.05,0.4926108374384237,0.28735632183908044,0.2469135802469136,1.0268807395244177,0.4797157240153983,0.2798341723423156,0.24045010364228606,2.0845679012345677,3.573544973544974,4.1588669950738915
UEFA Champions,Barcelona,Paris Saint Germain,1613505600,2021-02-16 20:00:00,Barcelona,Betfair,2.06,3.6,4.1,0.4854368932038835,0.2777777777777778,0.24390243902439027,1.0071171100060516,0.4820064006270001,0.27581477369211677,0.24217882568088303,2.0746612466124663,3.6256215960217855,4.129180151024811
UEFA Champions,Liverpool,RB Leipzig,1613505600,2021-02-16 20:00:00,RB Leipzig,Marathon Bet,2.29,3.1,3.76,0.4366812227074236,0.3225806451612903,0.26595744680851063,1.0252193146772246,0.42593932484085745,0.31464550125340757,0.259415173905735,2.347752230610844,3.178179875499396,3.854824623186364
UEFA Champions,Liverpool,RB Leipzig,1613505600,2021-02-16 20:00:00,RB Leipzig,Bet Victor,2.2,3.0,3.6,0.45454545454545453,0.3333333333333333,0.2777777777777778,1.0656565656565657,0.42654028436018954,0.31279620853080564,0.2606635071090047,2.3444444444444446,3.1969696969696972,3.836363636363637
UEFA Champions,Liverpool,RB Leipzig,1613505600,2021-02-16 20:00:00,RB Leipzig,Sky Bet,2.25,3.0,3.6,0.4444444444444444,0.3333333333333333,0.2777777777777778,1.0555555555555554,0.4210526315789474,0.31578947368421056,0.26315789473684215,2.375,3.166666666666666,3.7999999999999994
UEFA Champions,Liverpool,RB Leipzig,1613505600,2021-02-16 20:00:00,RB Leipzig,1xBet,2.31,3.13,3.78,0.4329004329004329,0.3194888178913738,0.2645502645502646,1.0169395153420713,0.42568945976577255,0.3141669814884775,0.26014355874574996,2.3491302804401846,3.1830206830206835,3.8440313679930287
